ID;Waktu;Ketinggian;Temperatur;Kelembapan;Tekanan;Arah Angin;Kecepatan Angin;Lintang;Bujur
MAHESWARA_GSBC2020;15:50:10;0.02;33.0;58.3;99424.9;69;0.9;-7.771.235;110.373.375
MAHESWARA_GSBC2020;15:50:11;0.00;33.0;58.5;99425.8;0;0.3;-7.771.233;110.373.375
MAHESWARA_GSBC2020;15:50:12;0.01;33.0;58.3;99423.2;72;0.9;-7.771.230;110.373.383
MAHESWARA_GSBC2020;15:50:13;0.09;33.0;58.7;99421.6;0;0.3;-7.771.228;110.373.383
MAHESWARA_GSBC2020;15:50:14;0.02;33.0;58.3;99425.7;0;0.3;-7.771.225;110.373.383
MAHESWARA_GSBC2020;15:50:15;0.02;33.0;58.2;99424.4;0;0.2;-7.771.223;110.373.383
MAHESWARA_GSBC2020;15:50:16;0.00;33.0;58.3;99425.2;0;0.4;-7.771.219;110.373.383
MAHESWARA_GSBC2020;15:50:17;0.13;33.0;58.6;99425.8;0;0.2;-7.771.217;110.373.383
MAHESWARA_GSBC2020;15:50:18;0.03;33.0;58.2;99424.8;66;0.9;-7.771.214;110.373.390
MAHESWARA_GSBC2020;15:50:19;0.12;33.0;58.0;99422.4;0;0.3;-7.771.211;110.373.390
MAHESWARA_GSBC2020;15:50:20;0.03;33.0;58.1;99424.8;0;0.0;-7.771.211;110.373.390
MAHESWARA_GSBC2020;15:50:21;0.09;33.0;57.9;99422.7;90;0.8;-7.771.211;110.373.398
MAHESWARA_GSBC2020;15:50:22;0.10;33.0;58.0;99423.8;180;0.2;-7.771.213;110.373.398
MAHESWARA_GSBC2020;15:50:23;0.12;33.0;58.1;99423.4;0;0.2;-7.771.212;110.373.398
MAHESWARA_GSBC2020;15:50:24;0.11;33.0;58.3;99422.1;0;0.0;-7.771.212;110.373.398
MAHESWARA_GSBC2020;15:50:25;0.08;33.0;58.0;99423.5;0;0.0;-7.771.212;110.373.398
MAHESWARA_GSBC2020;15:50:26;0.08;33.0;58.4;99424.5;0;0.1;-7.771.211;110.373.398
MAHESWARA_GSBC2020;15:50:27;0.00;33.0;58.1;99426.5;270;0.8;-7.771.211;110.373.390
MAHESWARA_GSBC2020;15:50:28;0.06;33.0;57.9;99426.2;94;0.8;-7.771.211;110.373.398
MAHESWARA_GSBC2020;15:50:29;0.00;33.0;58.4;99428.6;180;0.1;-7.771.212;110.373.398
MAHESWARA_GSBC2020;15:50:30;0.00;33.0;58.0;99428.3;180;0.1;-7.771.213;110.373.398
MAHESWARA_GSBC2020;15:50:31;0.02;33.0;58.2;99426.2;0;0.0;-7.771.213;110.373.398
MAHESWARA_GSBC2020;15:50:32;0.11;33.0;58.2;99427.6;97;0.8;-7.771.214;110.373.405
MAHESWARA_GSBC2020;15:50:33;0.08;33.0;58.0;99425.7;180;0.1;-7.771.214;110.373.405
MAHESWARA_GSBC2020;15:50:34;0.08;33.0;58.4;99426.5;0;0.1;-7.771.214;110.373.405
MAHESWARA_GSBC2020;15:50:35;0.01;33.0;58.1;99426.9;0;0.1;-7.771.213;110.373.405
MAHESWARA_GSBC2020;15:50:36;0.12;33.0;58.2;99426.5;0;0.1;-7.771.212;110.373.405
MAHESWARA_GSBC2020;15:50:37;0.15;33.0;58.6;99425.5;0;0.0;-7.771.212;110.373.405
MAHESWARA_GSBC2020;15:50:38;0.12;33.0;58.4;99426.8;0;0.0;-7.771.212;110.373.405
MAHESWARA_GSBC2020;15:50:39;0.08;33.0;58.5;99427.5;0;0.1;-7.771.211;110.373.405
MAHESWARA_GSBC2020;15:50:40;0.13;33.0;58.3;99425.4;180;0.1;-7.771.211;110.373.405
MAHESWARA_GSBC2020;15:50:41;0.23;33.0;58.6;99426.3;0;0.1;-7.771.211;110.373.405
MAHESWARA_GSBC2020;15:50:42;0.10;33.0;58.2;99426.5;0;0.1;-7.771.210;110.373.405
MAHESWARA_GSBC2020;15:50:43;0.08;33.0;58.3;99426.9;0;0.2;-7.771.208;110.373.405
MAHESWARA_GSBC2020;15:50:44;0.12;33.0;58.2;99427.9;180;0.1;-7.771.209;110.373.405
MAHESWARA_GSBC2020;15:50:45;0.05;33.0;58.5;99428.0;180;0.3;-7.771.211;110.373.405
MAHESWARA_GSBC2020;15:50:46;0.12;33.0;58.2;99425.8;0;0.0;-7.771.211;110.373.405
MAHESWARA_GSBC2020;15:50:47;0.08;33.0;58.3;99424.5;0;0.1;-7.771.211;110.373.405
MAHESWARA_GSBC2020;15:50:48;0.16;33.0;58.2;99425.3;0;0.1;-7.771.210;110.373.405
MAHESWARA_GSBC2020;15:50:49;0.28;33.0;57.8;99424.3;0;0.0;-7.771.210;110.373.405
MAHESWARA_GSBC2020;15:50:50;0.34;33.0;58.2;99423.8;0;0.0;-7.771.210;110.373.405
MAHESWARA_GSBC2020;15:50:51;0.25;33.0;58.4;99425.2;0;0.1;-7.771.209;110.373.405
MAHESWARA_GSBC2020;15:50:52;0.30;33.0;58.1;99426.3;0;0.0;-7.771.209;110.373.405
MAHESWARA_GSBC2020;15:50:53;0.26;32.9;58.4;99424.4;0;0.0;-7.771.209;110.373.405
MAHESWARA_GSBC2020;15:50:54;0.21;32.9;58.1;99424.5;0;0.0;-7.771.209;110.373.405
MAHESWARA_GSBC2020;15:50:55;0.10;32.9;58.1;99428.4;0;0.1;-7.771.208;110.373.405
MAHESWARA_GSBC2020;15:50:56;0.07;33.0;58.1;99427.0;266;0.8;-7.771.208;110.373.398
MAHESWARA_GSBC2020;15:50:57;0.18;32.9;58.1;99427.4;180;0.1;-7.771.209;110.373.398
MAHESWARA_GSBC2020;15:50:58;0.06;32.9;58.2;99426.7;0;0.2;-7.771.207;110.373.398
MAHESWARA_GSBC2020;15:50:59;0.05;32.9;58.0;99426.5;180;0.1;-7.771.208;110.373.398
MAHESWARA_GSBC2020;15:51:00;0.03;32.9;57.9;99425.6;0;0.0;-7.771.208;110.373.398
MAHESWARA_GSBC2020;15:51:01;0.21;32.9;57.8;99424.9;0;0.2;-7.771.206;110.373.398
MAHESWARA_GSBC2020;15:51:02;0.26;32.9;58.2;99424.8;0;0.2;-7.771.204;110.373.398
MAHESWARA_GSBC2020;15:51:03;0.24;32.9;58.0;99424.8;0;0.1;-7.771.204;110.373.398
MAHESWARA_GSBC2020;15:51:04;0.10;32.9;58.0;99427.0;0;0.1;-7.771.203;110.373.398
MAHESWARA_GSBC2020;15:51:05;0.10;32.9;58.3;99427.5;180;0.1;-7.771.204;110.373.398
MAHESWARA_GSBC2020;15:51:06;0.17;32.9;58.4;99425.7;180;0.1;-7.771.204;110.373.398
MAHESWARA_GSBC2020;15:51:07;0.20;32.9;58.2;99425.4;270;0.8;-7.771.204;110.373.390
MAHESWARA_GSBC2020;15:51:08;0.23;32.9;58.3;99423.5;180;0.1;-7.771.205;110.373.390
MAHESWARA_GSBC2020;15:51:09;0.12;32.9;58.1;99424.0;0;0.0;-7.771.205;110.373.390
MAHESWARA_GSBC2020;15:51:10;0.18;32.9;58.0;99426.8;180;0.3;-7.771.207;110.373.390
MAHESWARA_GSBC2020;15:51:11;0.17;32.9;58.5;99426.3;249;0.9;-7.771.210;110.373.383
MAHESWARA_GSBC2020;15:51:12;0.21;32.9;58.5;99424.4;180;0.1;-7.771.211;110.373.383
MAHESWARA_GSBC2020;15:51:13;0.21;32.9;58.5;99426.9;252;0.9;-7.771.214;110.373.375
MAHESWARA_GSBC2020;15:51:14;0.16;32.9;58.7;99427.1;180;0.3;-7.771.216;110.373.375
MAHESWARA_GSBC2020;15:51:15;0.16;32.9;58.3;99425.6;0;0.0;-7.771.216;110.373.375
MAHESWARA_GSBC2020;15:51:16;0.17;32.9;58.2;99426.8;180;0.1;-7.771.217;110.373.375
MAHESWARA_GSBC2020;15:51:17;0.09;32.9;58.1;99428.2;0;0.0;-7.771.217;110.373.375
MAHESWARA_GSBC2020;15:51:18;0.11;32.9;58.2;99426.9;25;2.0;-7.771.201;110.373.383
MAHESWARA_GSBC2020;15:51:19;0.09;32.9;58.1;99425.5;31;3.2;-7.771.176;110.373.398
MAHESWARA_GSBC2020;15:51:20;0.11;32.9;58.1;99426.7;38;4.1;-7.771.147;110.373.421
MAHESWARA_GSBC2020;15:51:21;0.09;32.9;58.3;99427.0;33;3.1;-7.771.124;110.373.436
MAHESWARA_GSBC2020;15:51:22;0.06;32.9;57.7;99427.5;32;3.1;-7.771.100;110.373.451
MAHESWARA_GSBC2020;15:51:23;0.02;32.9;57.9;99426.8;37;2.8;-7.771.080;110.373.466
MAHESWARA_GSBC2020;15:51:24;0.16;32.9;57.8;99427.0;0;0.6;-7.771.074;110.373.466
MAHESWARA_GSBC2020;15:51:25;0.21;32.8;57.7;99424.8;0;0.4;-7.771.070;110.373.466
MAHESWARA_GSBC2020;15:51:26;0.17;32.8;57.9;99426.3;139;1.3;-7.771.079;110.373.474
MAHESWARA_GSBC2020;15:51:27;0.13;32.8;57.7;99427.1;0;0.1;-7.771.079;110.373.474
MAHESWARA_GSBC2020;15:51:28;0.14;32.9;57.8;99427.9;0;0.3;-7.771.076;110.373.474
MAHESWARA_GSBC2020;15:51:29;0.17;32.9;58.0;99427.2;51;1.1;-7.771.070;110.373.482
MAHESWARA_GSBC2020;15:51:30;0.16;32.9;57.8;99426.6;0;0.5;-7.771.065;110.373.482
MAHESWARA_GSBC2020;15:51:31;0.07;32.8;58.0;99427.7;33;1.5;-7.771.053;110.373.489
MAHESWARA_GSBC2020;15:51:32;0.00;32.9;58.0;99429.1;53;1.1;-7.771.048;110.373.497
MAHESWARA_GSBC2020;15:51:33;0.16;32.9;57.7;99428.1;0;0.1;-7.771.047;110.373.497
MAHESWARA_GSBC2020;15:51:34;0.04;32.8;58.2;99430.0;41;1.3;-7.771.038;110.373.505
MAHESWARA_GSBC2020;15:51:35;0.04;32.8;58.1;99428.2;51;3.2;-7.771.019;110.373.528
MAHESWARA_GSBC2020;15:51:36;0.13;32.8;58.2;99427.5;72;0.9;-7.771.017;110.373.535
MAHESWARA_GSBC2020;15:51:37;0.06;32.8;58.3;99430.1;180;0.4;-7.771.021;110.373.535
MAHESWARA_GSBC2020;15:51:38;0.02;32.8;58.5;99428.7;180;0.2;-7.771.023;110.373.535
MAHESWARA_GSBC2020;15:51:39;0.00;32.8;58.3;99429.7;220;1.3;-7.771.032;110.373.528
MAHESWARA_GSBC2020;15:51:40;0.13;32.8;58.2;99429.7;180;0.3;-7.771.035;110.373.528
MAHESWARA_GSBC2020;15:51:41;0.10;32.8;58.4;99427.2;0;0.1;-7.771.034;110.373.528
MAHESWARA_GSBC2020;15:51:42;0.16;32.8;58.2;99427.4;66;1.8;-7.771.027;110.373.543
MAHESWARA_GSBC2020;15:51:43;0.00;32.8;58.1;99429.5;180;0.2;-7.771.029;110.373.543
MAHESWARA_GSBC2020;15:51:44;0.05;32.8;58.2;99428.2;83;0.8;-7.771.028;110.373.550
MAHESWARA_GSBC2020;15:51:45;0.05;32.8;58.2;99429.4;0;0.1;-7.771.027;110.373.550
MAHESWARA_GSBC2020;15:51:46;0.11;32.8;58.2;99428.6;180;0.5;-7.771.031;110.373.550
MAHESWARA_GSBC2020;15:51:47;0.04;32.8;58.1;99428.5;220;1.3;-7.771.040;110.373.543
MAHESWARA_GSBC2020;15:51:48;0.09;32.8;58.2;99428.2;101;0.9;-7.771.041;110.373.550
MAHESWARA_GSBC2020;15:51:49;0.05;32.8;58.6;99429.2;60;2.9;-7.771.029;110.373.573
MAHESWARA_GSBC2020;15:51:50;0.00;32.8;58.3;99431.1;59;3.9;-7.771.010;110.373.604
MAHESWARA_GSBC2020;15:51:51;0.00;32.8;58.5;99430.6;55;5.1;-7.770.984;110.373.642
MAHESWARA_GSBC2020;15:51:52;0.11;32.8;58.3;99430.5;51;3.3;-7.770.966;110.373.665
MAHESWARA_GSBC2020;15:51:53;0.04;32.8;57.9;99430.8;180;0.4;-7.770.969;110.373.665
MAHESWARA_GSBC2020;15:51:54;0.05;32.8;58.3;99430.3;235;1.0;-7.770.975;110.373.657
MAHESWARA_GSBC2020;15:51:55;0.06;32.8;58.5;99429.5;235;1.0;-7.770.980;110.373.650
MAHESWARA_GSBC2020;15:51:56;0.09;32.8;58.3;99429.5;217;1.4;-7.770.990;110.373.642
MAHESWARA_GSBC2020;15:51:57;0.16;32.8;58.6;99430.4;228;2.3;-7.771.004;110.373.627
MAHESWARA_GSBC2020;15:51:58;0.08;32.8;58.2;99431.4;234;2.1;-7.771.015;110.373.611
MAHESWARA_GSBC2020;15:51:59;0.14;32.8;58.1;99427.6;226;2.4;-7.771.029;110.373.596
MAHESWARA_GSBC2020;15:52:00;0.12;32.8;58.1;99429.0;225;2.4;-7.771.045;110.373.581
MAHESWARA_GSBC2020;15:52:01;0.17;32.8;58.1;99429.2;215;1.5;-7.771.056;110.373.573
MAHESWARA_GSBC2020;15:52:02;0.11;32.8;58.2;99427.9;229;2.2;-7.771.069;110.373.558
MAHESWARA_GSBC2020;15:52:03;0.19;32.8;57.9;99427.6;265;1.7;-7.771.070;110.373.543
MAHESWARA_GSBC2020;15:52:04;0.23;32.8;58.2;99428.3;216;1.4;-7.771.081;110.373.535
MAHESWARA_GSBC2020;15:52:05;0.13;32.8;58.1;99429.3;227;2.3;-7.771.095;110.373.520
MAHESWARA_GSBC2020;15:52:06;0.10;32.8;58.2;99429.3;209;1.7;-7.771.109;110.373.512
MAHESWARA_GSBC2020;15:52:07;0.23;32.8;58.2;99428.4;245;1.9;-7.771.116;110.373.497
MAHESWARA_GSBC2020;15:52:08;0.21;32.8;58.4;99428.3;213;1.5;-7.771.128;110.373.489
MAHESWARA_GSBC2020;15:52:09;0.22;32.8;58.2;99427.7;223;1.2;-7.771.136;110.373.482
MAHESWARA_GSBC2020;15:52:10;0.11;32.8;57.6;99429.3;251;1.8;-7.771.141;110.373.466
MAHESWARA_GSBC2020;15:52:11;0.08;32.8;58.1;99431.3;238;2.0;-7.771.151;110.373.451
MAHESWARA_GSBC2020;15:52:12;0.05;32.9;58.0;99432.1;223;1.2;-7.771.159;110.373.444
MAHESWARA_GSBC2020;15:52:13;0.05;32.8;58.4;99429.6;223;1.2;-7.771.167;110.373.436
MAHESWARA_GSBC2020;15:52:14;0.06;32.8;57.8;99428.1;213;1.5;-7.771.178;110.373.428
MAHESWARA_GSBC2020;15:52:15;0.10;32.8;58.3;99431.3;228;2.3;-7.771.192;110.373.413
MAHESWARA_GSBC2020;15:52:16;0.00;32.8;58.7;99433.3;256;0.9;-7.771.194;110.373.405
MAHESWARA_GSBC2020;15:52:17;0.07;32.8;58.8;99431.5;235;1.0;-7.771.199;110.373.398
MAHESWARA_GSBC2020;15:52:18;0.00;32.8;58.9;99433.8;246;0.9;-7.771.203;110.373.390
MAHESWARA_GSBC2020;15:52:19;0.18;32.8;58.8;99431.9;180;0.1;-7.771.204;110.373.390
MAHESWARA_GSBC2020;15:52:20;0.08;32.9;58.9;99433.7;263;0.8;-7.771.204;110.373.383
MAHESWARA_GSBC2020;15:52:21;0.06;32.8;58.6;99432.7;231;1.1;-7.771.211;110.373.375
MAHESWARA_GSBC2020;15:52:22;0.02;32.8;59.0;99431.8;180;0.8;-7.771.218;110.373.375
MAHESWARA_GSBC2020;15:52:23;0.16;32.8;59.0;99431.8;233;3.2;-7.771.235;110.373.352
MAHESWARA_GSBC2020;15:52:24;0.14;32.8;58.7;99431.3;218;2.7;-7.771.255;110.373.337
MAHESWARA_GSBC2020;15:52:25;0.12;32.9;58.7;99433.2;225;2.4;-7.771.270;110.373.322
MAHESWARA_GSBC2020;15:52:26;0.05;32.9;58.8;99433.7;211;1.6;-7.771.282;110.373.314
MAHESWARA_GSBC2020;15:52:27;0.05;32.9;58.9;99432.8;180;0.4;-7.771.286;110.373.314
MAHESWARA_GSBC2020;15:52:28;0.06;32.9;59.3;99432.9;180;0.1;-7.771.286;110.373.314
MAHESWARA_GSBC2020;15:52:29;0.09;32.9;58.9;99434.0;0;0.3;-7.771.284;110.373.314
MAHESWARA_GSBC2020;15:52:30;0.07;32.9;58.7;99431.9;0;0.5;-7.771.279;110.373.314
MAHESWARA_GSBC2020;15:52:31;0.04;32.9;58.7;99432.1;72;0.9;-7.771.277;110.373.322
MAHESWARA_GSBC2020;15:52:32;0.07;32.9;58.8;99433.9;0;0.4;-7.771.274;110.373.322
MAHESWARA_GSBC2020;15:52:33;0.16;32.9;58.6;99432.6;58;2.0;-7.771.264;110.373.337
MAHESWARA_GSBC2020;15:52:34;0.14;32.9;58.3;99431.5;33;1.5;-7.771.253;110.373.344
MAHESWARA_GSBC2020;15:52:35;0.13;32.9;59.0;99431.5;36;1.4;-7.771.242;110.373.352
MAHESWARA_GSBC2020;15:52:36;0.13;32.9;58.4;99433.8;50;2.2;-7.771.229;110.373.367
MAHESWARA_GSBC2020;15:52:37;0.11;32.9;58.2;99432.9;50;2.2;-7.771.216;110.373.383
MAHESWARA_GSBC2020;15:52:38;0.09;32.9;58.4;99432.5;37;2.8;-7.771.196;110.373.398
MAHESWARA_GSBC2020;15:52:39;0.11;32.9;58.1;99435.2;58;5.0;-7.771.173;110.373.436
MAHESWARA_GSBC2020;15:52:40;0.11;32.9;58.4;99430.7;50;3.3;-7.771.153;110.373.459
MAHESWARA_GSBC2020;15:52:41;0.12;32.9;58.2;99432.6;53;3.1;-7.771.136;110.373.482
MAHESWARA_GSBC2020;15:52:43;0.12;32.9;58.4;99432.7;238;1.0;-7.771.141;110.373.474
MAHESWARA_GSBC2020;15:52:44;0.05;32.9;58.5;99432.0;0;0.0;-7.771.141;110.373.474
MAHESWARA_GSBC2020;15:52:45;0.10;32.9;58.7;99432.0;233;1.0;-7.771.147;110.373.466
MAHESWARA_GSBC2020;15:52:46;0.15;32.9;58.8;99432.1;180;0.3;-7.771.150;110.373.466
MAHESWARA_GSBC2020;15:52:47;0.10;32.9;58.7;99433.0;0;0.2;-7.771.148;110.373.466
MAHESWARA_GSBC2020;15:52:48;0.15;32.9;59.0;99431.4;0;0.5;-7.771.143;110.373.466
MAHESWARA_GSBC2020;15:52:49;0.17;32.9;59.4;99432.3;0;0.0;-7.771.143;110.373.466
MAHESWARA_GSBC2020;15:52:50;0.10;32.9;59.1;99433.7;221;2.6;-7.771.161;110.373.451
MAHESWARA_GSBC2020;15:52:51;0.09;32.9;58.6;99432.3;219;2.6;-7.771.180;110.373.436
MAHESWARA_GSBC2020;15:52:52;0.13;32.9;58.9;99433.5;180;0.5;-7.771.184;110.373.436
MAHESWARA_GSBC2020;15:52:53;0.12;32.9;58.7;99432.4;0;0.2;-7.771.182;110.373.436
MAHESWARA_GSBC2020;15:52:54;0.09;32.9;58.7;99433.3;259;0.9;-7.771.183;110.373.428
MAHESWARA_GSBC2020;15:52:55;0.05;32.9;59.3;99433.1;180;0.7;-7.771.190;110.373.428
MAHESWARA_GSBC2020;15:52:56;0.10;32.9;58.7;99433.1;249;0.9;-7.771.193;110.373.421
MAHESWARA_GSBC2020;15:52:57;0.13;32.9;58.6;99432.9;256;0.9;-7.771.194;110.373.413
MAHESWARA_GSBC2020;15:52:58;0.10;32.9;58.3;99434.0;229;1.1;-7.771.201;110.373.405
MAHESWARA_GSBC2020;15:52:59;0.01;32.9;58.3;99434.2;266;0.8;-7.771.202;110.373.398
MAHESWARA_GSBC2020;15:53:00;0.10;32.9;58.2;99432.0;180;0.1;-7.771.202;110.373.398
MAHESWARA_GSBC2020;15:53:01;0.18;32.9;58.5;99431.9;263;0.8;-7.771.203;110.373.390
MAHESWARA_GSBC2020;15:53:02;0.17;32.9;58.3;99431.5;263;0.8;-7.771.204;110.373.383
MAHESWARA_GSBC2020;15:53:03;0.01;32.9;58.6;99433.6;0;0.4;-7.771.200;110.373.383
MAHESWARA_GSBC2020;15:53:04;0.12;32.9;58.6;99432.5;0;0.6;-7.771.194;110.373.383
MAHESWARA_GSBC2020;15:53:05;0.04;32.9;58.7;99434.4;0;0.5;-7.771.190;110.373.383
MAHESWARA_GSBC2020;15:53:06;0.06;32.9;58.7;99432.9;225;1.2;-7.771.197;110.373.375
MAHESWARA_GSBC2020;15:53:07;0.00;32.9;58.9;99434.5;180;0.8;-7.771.205;110.373.375
MAHESWARA_GSBC2020;15:53:08;0.13;32.9;58.7;99433.7;0;0.6;-7.771.200;110.373.375
MAHESWARA_GSBC2020;15:53:09;0.01;32.9;59.0;99435.4;47;1.2;-7.771.193;110.373.383
MAHESWARA_GSBC2020;15:53:10;0.00;32.9;58.7;99437.0;180;0.5;-7.771.197;110.373.383
MAHESWARA_GSBC2020;15:53:11;0.08;32.9;58.9;99433.3;167;3.8;-7.771.231;110.373.390
MAHESWARA_GSBC2020;15:53:12;0.05;32.9;58.9;99434.4;180;1.1;-7.771.241;110.373.390
MAHESWARA_GSBC2020;15:53:13;0.01;32.9;58.9;99434.4;266;0.8;-7.771.241;110.373.383
MAHESWARA_GSBC2020;15:53:14;0.06;32.9;58.8;99435.1;0;1.7;-7.771.225;110.373.383
MAHESWARA_GSBC2020;15:53:15;0.05;32.9;58.7;99433.2;325;1.5;-7.771.214;110.373.375
MAHESWARA_GSBC2020;15:53:16;0.03;32.9;58.9;99433.9;0;0.4;-7.771.211;110.373.375
MAHESWARA_GSBC2020;15:53:17;0.11;32.9;58.9;99432.8;32;3.1;-7.771.187;110.373.390
MAHESWARA_GSBC2020;15:53:18;0.07;32.9;59.1;99433.5;11;4.5;-7.771.147;110.373.398
MAHESWARA_GSBC2020;15:53:19;0.00;32.9;58.8;99434.6;0;1.2;-7.771.136;110.373.398
MAHESWARA_GSBC2020;15:53:20;0.11;32.9;58.5;99434.4;180;0.1;-7.771.137;110.373.398
MAHESWARA_GSBC2020;15:53:21;0.15;32.9;58.7;99433.9;218;1.3;-7.771.147;110.373.390
MAHESWARA_GSBC2020;15:53:22;0.05;32.9;58.3;99435.7;180;0.4;-7.771.151;110.373.390
MAHESWARA_GSBC2020;15:53:23;0.01;32.9;58.8;99435.7;309;1.1;-7.771.144;110.373.383
MAHESWARA_GSBC2020;15:53:24;0.18;32.9;58.9;99433.9;180;0.5;-7.771.149;110.373.383
MAHESWARA_GSBC2020;15:53:25;0.09;32.9;58.6;99435.9;180;0.4;-7.771.152;110.373.383
MAHESWARA_GSBC2020;15:53:26;0.09;32.9;58.5;99433.8;256;0.9;-7.771.154;110.373.375
MAHESWARA_GSBC2020;15:53:27;0.01;32.9;58.6;99436.5;180;0.3;-7.771.157;110.373.375
MAHESWARA_GSBC2020;15:53:28;0.11;32.9;58.6;99434.9;180;0.2;-7.771.159;110.373.375
MAHESWARA_GSBC2020;15:53:29;0.13;32.9;58.7;99433.2;0;1.6;-7.771.144;110.373.375
MAHESWARA_GSBC2020;15:53:30;0.16;32.9;58.6;99433.2;0;0.9;-7.771.136;110.373.375
MAHESWARA_GSBC2020;15:53:31;0.00;32.9;59.0;99436.1;0;0.4;-7.771.133;110.373.375
MAHESWARA_GSBC2020;15:53:32;0.11;32.9;58.8;99436.2;180;0.6;-7.771.139;110.373.375
MAHESWARA_GSBC2020;15:53:33;0.03;32.9;58.5;99434.8;213;1.5;-7.771.150;110.373.367
MAHESWARA_GSBC2020;15:53:34;0.10;32.9;58.8;99435.2;180;0.3;-7.771.152;110.373.367
MAHESWARA_GSBC2020;15:53:35;0.03;32.9;59.1;99434.9;83;0.8;-7.771.152;110.373.375
MAHESWARA_GSBC2020;15:53:36;0.06;32.9;58.6;99437.7;235;1.0;-7.771.157;110.373.367
MAHESWARA_GSBC2020;15:53:37;0.13;32.9;58.5;99434.9;180;0.7;-7.771.163;110.373.367
MAHESWARA_GSBC2020;15:53:38;0.09;32.9;58.7;99435.1;180;0.6;-7.771.168;110.373.367
MAHESWARA_GSBC2020;15:53:39;0.08;32.9;58.4;99436.4;229;1.1;-7.771.175;110.373.360
MAHESWARA_GSBC2020;15:53:40;0.11;32.9;58.6;99435.8;180;0.1;-7.771.175;110.373.360
MAHESWARA_GSBC2020;15:53:41;0.14;32.9;58.5;99435.1;229;1.1;-7.771.182;110.373.352
MAHESWARA_GSBC2020;15:53:42;0.14;32.9;58.4;99434.3;180;0.2;-7.771.183;110.373.352
MAHESWARA_GSBC2020;15:53:43;0.04;32.9;58.5;99437.1;0;0.3;-7.771.181;110.373.352
MAHESWARA_GSBC2020;15:53:44;0.15;32.9;57.8;99435.5;0;0.4;-7.771.177;110.373.352
MAHESWARA_GSBC2020;15:53:45;0.18;32.9;58.4;99436.8;0;0.3;-7.771.175;110.373.352
